Probe ID,TargetID,ENTREZ_GENE_ID,log2(Fold change) D1 500vNT,Symmetrical raw fold changeD1 500vNT,FDRAdj p-val D1 500vNT,D1 500vNT DEG,log2(Fold change) D4 500vNT,Symmetrical raw fold change D4 500vNT,FDRAdj p-val D4 500vNT,D4 500vNTDEG,log2(Fold change) D7 500vNT,Symmetrical raw fold change D7 500vNT,FDRAdj p-val D7 500vNT,D7 500vNT DEG,log2(Fold change) D14 500vNT,Symmetrical raw fold change D14 500vNT,FDR Adj p-val D14 500vNT,D14 500vNT DEG,log2(Fold change)  D1 50vNT,Symmetrical raw fold change  D1 50vNT,FDR Adj p-val D1 50vNT,D1 50vNT DEG,log2(Fold change) D4 50vNT,Symmetrical raw fold change D4 50vNT,FDRAd p-val D4 50vNT,D4 50vNT DEG,log2(Fold change) D7 50vNT,Symmetrical raw fold change  D7 50vNT,FDRAdj p-val D7 50vNT,D7 50vNT DEG,log2(Fold change) D14 50vNT,Symmetrical raw fold change D14 50vNT,FDRAdj p-val D14 50vNT,D14 50vNT DEG,D14 50vNT DEG,D7 50vNT DEG,D4 50vNT DEG,D1 50vNT DEG,D14 500vNT DEG,D7 500vNT DEG,D4 500vNTDEG,D1 500vNT DEG,DEG DOWN ANY,DEG UP ANY
4290072,SERTAD1,29950,-0.9931071,-1.990467,4.22324E-06,DOWN,-0.2615409,-1.198758,0.06148941,FALSE,0.4239027,1.341552,0.03692177,FALSE,-0.6951216,-1.619021,0.000262683,DOWN,-0.6426989,-1.561247,0.1590875,FALSE,0.1863327,1.137868,0.4389722,FALSE,0.2868019,1.219933,0.02888053,FALSE,0.000802426,1.000556,0.9971434,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,DOWN,2,0
4290079,BCAS4,55653,-0.2184427,-1.163477,0.1287445,FALSE,-0.5920982,-1.507438,4.81203E-06,DOWN,0.2501935,1.189367,0.1157174,FALSE,-0.5322359,-1.446169,9.66794E-05,DOWN,-0.3258943,-1.253441,0.4116313,FALSE,0.2576343,1.195517,0.268932,FALSE,0.04180931,1.029404,0.6839398,FALSE,-0.264029,-1.200828,0.1445934,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,2,0
4390239,FBXW4,6468,-1.151459,-2.221384,1.42818E-07,DOWN,-0.7038165,-1.628808,1.22324E-07,DOWN,-0.3289215,-1.256074,0.04476648,FALSE,-0.5261092,-1.44004,6.7544E-05,DOWN,-0.3059555,-1.236237,0.5050158,FALSE,-0.07951792,-1.056665,0.7031127,FALSE,-0.4572573,-1.372929,0.000138982,FALSE,-0.4430884,-1.359511,0.01570493,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,3,0
4390487,RAB13,5872,-0.3758693,-1.297621,0.07672781,FALSE,-0.7952462,-1.735373,9.52152E-08,DOWN,0.4101897,1.328861,0.01725939,FALSE,-0.8193785,-1.764646,2.53111E-06,DOWN,-0.369394,-1.29181,0.4949878,FALSE,0.06022425,1.042628,0.8348169,FALSE,-0.06986046,-1.049615,0.4926237,FALSE,-0.4234218,-1.341105,0.02502954,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,2,0
4390619,RHOC,389,0.4710262,1.386095,0.006593249,FALSE,-0.5566434,-1.470843,0.000507095,DOWN,0.4444591,1.360804,0.03266356,FALSE,-0.5673771,-1.481827,0.001243348,DOWN,0.01168824,1.008135,0.9908456,FALSE,0.3484615,1.273202,0.2739206,FALSE,0.07987793,1.056929,0.6323109,FALSE,-0.2792391,-1.213555,0.1575712,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,2,0
4480128,LOC100134273,100134273,-0.6558642,-1.575559,0.00491988,DOWN,-0.2923728,-1.224653,0.05917513,FALSE,-0.2369052,-1.178462,0.2624695,FALSE,-0.5854775,-1.500535,0.002281807,DOWN,-0.001255928,-1.000871,0.9988387,FALSE,-0.4976844,-1.411945,0.02716351,FALSE,-0.160871,-1.117962,0.2927013,FALSE,-0.3687793,-1.29126,0.1288714,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,DOWN,2,0
4540064,C17ORF70,80233,-0.510879,-1.424918,0.00875288,DOWN,-0.918573,-1.890245,1.44916E-06,DOWN,0.08110391,1.057827,0.7579703,FALSE,-0.6667928,-1.58754,0.00055367,DOWN,-0.318016,-1.246615,0.5694456,FALSE,0.4525494,1.368456,0.15169,FALSE,-0.3707455,-1.293021,0.01695889,FALSE,-0.4025579,-1.321849,0.07309394,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,3,0
4540246,KRT16,3868,-0.2940892,-1.226111,0.06800076,FALSE,-0.5296707,-1.4436,0.00237179,DOWN,-0.261772,-1.19895,0.1793736,FALSE,-1.467654,-2.765718,0.0001051,DOWN,-0.2290679,-1.172077,0.6354006,FALSE,0.03268621,1.022915,0.9083487,FALSE,-0.3349123,-1.261301,0.04524601,FALSE,-0.4877539,-1.40226,0.02526834,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,2,0
4540619,VGLL1,51442,1.040624,2.057117,5.53984E-06,UP,-0.2777617,-1.212313,0.04885035,FALSE,0.08715752,1.062275,0.6857299,FALSE,-0.8594726,-1.814375,6.58632E-06,DOWN,0.4214833,1.339304,0.3386771,FALSE,0.2275768,1.170867,0.334113,FALSE,0.2938908,1.225942,0.04142891,FALSE,-0.3228441,-1.250794,0.06795123,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,UP,1,1
4610273,CLYBL,171425,-0.5314066,-1.445338,0.000306299,DOWN,-0.8601905,-1.815278,1.51113E-09,DOWN,0.09339909,1.066881,0.5325173,FALSE,-0.8707868,-1.82866,2.57373E-09,DOWN,0.01699919,1.011853,0.9825094,FALSE,-0.4546275,-1.370429,0.001679778,FALSE,-0.2857312,-1.219028,0.00117962,FALSE,-0.3944771,-1.314466,0.004256044,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,3,0
4640142,STK19,8859,-1.05087,-2.071779,4.48767E-08,DOWN,-0.4954003,-1.409712,2.85076E-05,FALSE,-0.09874641,-1.070843,0.5741822,FALSE,-0.7440388,-1.674858,5.94194E-07,DOWN,-0.2733519,-1.208613,0.5143273,FALSE,-0.1711427,-1.12595,0.3019655,FALSE,-0.325729,-1.253298,0.002806954,FALSE,-0.241198,-1.181974,0.1533103,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,DOWN,2,0
4640689,EIF4A2,1974,-0.2614335,-1.198669,0.1879344,FALSE,0.08256631,1.0589,0.5579566,FALSE,-0.3161903,-1.245039,0.1576658,FALSE,-0.7434671,-1.674194,0.0009017,DOWN,0.4451973,1.3615,0.4288506,FALSE,-0.2339238,-1.176029,0.3787233,FALSE,0.00958229,1.006664,0.9594814,FALSE,-0.2051393,-1.152798,0.3684547,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,1,0
4670402,CRB3,92359,-0.2539639,-1.192479,0.03649079,FALSE,-0.4525758,-1.368481,6.2503E-06,FALSE,-0.3424495,-1.267908,0.00517593,FALSE,-0.5212798,-1.435228,7.05993E-05,DOWN,-0.07538793,-1.053644,0.8765306,FALSE,-0.2046753,-1.152427,0.1151189,FALSE,-0.4638434,-1.379211,3.48904E-05,FALSE,-0.3293253,-1.256426,0.01509591,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,1,0
4730138,GPX8,493869,-1.373735,-2.591406,4.1454E-08,DOWN,-0.9922217,-1.989246,3.61912E-09,DOWN,0.07339542,1.05219,0.7579703,FALSE,-0.5061017,-1.420208,0.003654945,DOWN,-0.8523936,-1.805494,0.07926773,FALSE,0.2412907,1.18205,0.4317912,FALSE,-0.4587534,-1.374354,0.000201216,FALSE,-0.2759714,-1.210809,0.2028269,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,3,0
4760433,C16ORF7,9605,-0.7538822,-1.686325,2.86297E-07,DOWN,-0.5844738,-1.499492,1.76425E-07,DOWN,-0.2161051,-1.161593,0.04660128,FALSE,-0.6674556,-1.588269,6.25805E-08,DOWN,-0.1327201,-1.096359,0.7442173,FALSE,-0.04346497,-1.030586,0.8140635,FALSE,-0.4503576,-1.366379,9.35651E-08,FALSE,-0.3502995,-1.274825,0.01378626,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,3,0
4780047,DYNLRB1,83658,-0.3078526,-1.237864,0.07694051,FALSE,-0.2868918,-1.220009,0.02943804,FALSE,-0.293611,-1.225704,0.1747802,FALSE,-0.6323509,-1.550089,0.000537971,DOWN,-0.07411309,-1.052714,0.9214509,FALSE,-0.2184545,-1.163486,0.2952345,FALSE,-0.3595428,-1.283019,0.01858025,FALSE,-0.3804798,-1.301775,0.04931371,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,1,0
4810128,PHLDA2,7262,-0.07045127,-1.050045,0.7070809,FALSE,-0.7491105,-1.680756,2.86918E-07,DOWN,0.2240195,1.167983,0.2584155,FALSE,-0.6302518,-1.547835,3.98036E-05,DOWN,-0.1644708,-1.120755,0.7910192,FALSE,0.4085937,1.327391,0.08498679,FALSE,-0.1657896,-1.12178,0.1373565,FALSE,-0.2886539,-1.2215,0.1261061,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,2,0
4850184,CASZ1,54897,-0.9767423,-1.968016,3.63574E-07,DOWN,-0.5590174,-1.473265,6.50126E-07,DOWN,-0.04255376,-1.029935,0.7594916,FALSE,-0.7375677,-1.667362,1.06828E-08,DOWN,-0.5360296,-1.449977,0.09420209,FALSE,-0.2350776,-1.17697,0.1001789,FALSE,-0.3251247,-1.252773,0.001042878,FALSE,-0.2672143,-1.203482,0.03242066,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,3,0
4850538,PAOX,196743,-0.2222644,-1.166563,0.05803945,FALSE,-0.4575853,-1.373241,1.42463E-05,FALSE,-0.2173998,-1.162636,0.1285599,FALSE,-0.5869009,-1.502017,7.06528E-07,DOWN,-0.002227615,-1.001545,0.9967257,FALSE,0.2160244,1.161528,0.3240096,FALSE,-0.4656211,-1.380912,4.97763E-05,FALSE,-0.1443295,-1.105217,0.3598452,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,1,0
4860719,ROCK2,9475,-0.1928572,-1.143025,0.2662971,FALSE,-0.6564574,-1.576207,3.9314E-06,DOWN,-0.1189515,-1.085945,0.5731641,FALSE,-0.5329015,-1.446836,0.005309232,DOWN,-0.2829333,-1.216666,0.5660238,FALSE,0.1284293,1.093103,0.5574135,FALSE,-0.4588303,-1.374427,0.001468672,FALSE,-0.2966926,-1.228325,0.1346438,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,2,0
4880014,TCEA2,6919,-0.9979283,-1.99713,1.84765E-08,DOWN,-0.7286401,-1.657076,7.06824E-09,DOWN,-0.2151461,-1.160821,0.08344897,FALSE,-0.6207483,-1.537673,1.73353E-07,DOWN,-0.1765667,-1.130191,0.6704034,FALSE,-0.3881119,-1.30868,0.007257823,FALSE,-0.4681439,-1.383329,2.59832E-06,FALSE,-0.4051071,-1.324187,0.00170293,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,3,0
4880288,ABHD8,79575,0.1636028,1.120081,0.219392,FALSE,-0.5688378,-1.483328,3.44963E-06,DOWN,-0.1204177,-1.087049,0.3853915,FALSE,-0.564445,-1.478818,6.69963E-06,DOWN,0.01311003,1.009129,0.9841058,FALSE,0.2903275,1.222918,0.1534038,FALSE,-0.3632062,-1.286281,0.000122994,FALSE,-0.291743,-1.224118,0.04062298,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,2,0
4880433,IDH2,3418,-0.8236619,-1.769893,0.000192853,DOWN,-0.3413725,-1.266961,0.01631677,FALSE,0.08376202,1.059778,0.6980212,FALSE,-0.81092,-1.75433,4.22111E-06,DOWN,0.2090685,1.155942,0.7592477,FALSE,0.1452364,1.105912,0.5411553,FALSE,-0.2982853,-1.229682,0.01447474,FALSE,0.01817889,1.01268,0.9351526,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,DOWN,2,0
4880477,LOC643031,643031,-0.06214849,-1.044019,0.7818268,FALSE,-0.7571528,-1.690152,0.000289039,DOWN,0.3757487,1.297513,0.07010587,FALSE,-1.848808,-3.602024,5.63046E-11,DOWN,-0.2853993,-1.218747,0.5630767,FALSE,-0.03275784,-1.022966,0.9415515,FALSE,-0.170559,-1.125494,0.4008442,FALSE,-0.2173626,-1.162606,0.3064078,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,2,0
4890068,MAP3K11,4296,-0.3202218,-1.248523,0.07834073,FALSE,-0.6577307,-1.577599,8.17788E-07,DOWN,-0.1444241,-1.105289,0.3674521,FALSE,-0.5097468,-1.4238,0.000377224,DOWN,-0.1375696,-1.10005,0.847544,FALSE,-0.04348131,-1.030598,0.8505074,FALSE,-0.317054,-1.245784,0.005464665,FALSE,-0.4056852,-1.324718,0.008680009,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,2,0
4890292,TSHZ2,128553,-1.169268,-2.248976,4.2938E-09,DOWN,-0.5402969,-1.454272,5.09275E-08,DOWN,0.01192069,1.008297,0.9246727,FALSE,-0.6150426,-1.531603,7.50797E-10,DOWN,-0.3014644,-1.232395,0.3933238,FALSE,-0.330117,-1.257115,0.009429744,FALSE,-0.3636686,-1.286694,1.06174E-05,FALSE,-0.2703944,-1.206137,0.0107022,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,3,0
4890563,TMEM54,113452,-0.1915906,-1.142022,0.3580534,FALSE,-0.347652,-1.272488,0.01284986,FALSE,-0.0637176,-1.045156,0.8154421,FALSE,-0.5416386,-1.455625,0.003371776,DOWN,0.1278735,1.092682,0.8701139,FALSE,0.003785002,1.002627,0.989948,FALSE,0.004484057,1.003113,0.9826779,FALSE,-0.3841888,-1.305126,0.06189023,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,1,0
4890707,PVRL2,5819,0.4352443,1.35214,0.009053364,FALSE,-0.4381442,-1.35486,0.000242867,FALSE,-0.4698937,-1.385007,0.001102138,FALSE,-0.5792187,-1.49404,5.28903E-05,DOWN,-0.1483605,-1.108309,0.7892304,FALSE,0.08137929,1.058029,0.6863224,FALSE,-0.443651,-1.360042,5.41356E-05,FALSE,-0.4560452,-1.371776,0.001376208,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,1,0
4920121,ELMO3,79767,-0.5924836,-1.50784,0.000106097,DOWN,-0.6426817,-1.561229,4.53392E-06,DOWN,0.1842311,1.136211,0.2323572,FALSE,-0.5908007,-1.506082,0.000112351,DOWN,0.152321,1.111356,0.8157781,FALSE,0.1712688,1.126048,0.3816597,FALSE,-0.1603269,-1.11754,0.206856,FALSE,-0.1703329,-1.125318,0.332868,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,3,0
4920474,INF2,64423,-0.6165733,-1.533229,0.000113808,DOWN,-0.5843893,-1.499404,6.64202E-05,DOWN,0.2097963,1.156525,0.2203578,FALSE,-0.7772918,-1.713911,2.40574E-05,DOWN,-0.1696781,-1.124807,0.7655389,FALSE,0.07190005,1.0511,0.7611107,FALSE,-0.01169166,-1.008137,0.9342682,FALSE,-0.3892644,-1.309725,0.025751,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,3,0
5050427,FKBP1A,2280,0.9759753,1.96697,7.28355E-06,UP,-0.06048877,-1.042819,0.7168424,FALSE,0.00647524,1.004498,0.9834043,FALSE,-0.6656288,-1.586259,0.000352154,DOWN,0.4861378,1.40069,0.345904,FALSE,-0.407743,-1.326609,0.1038162,FALSE,0.2940875,1.226109,0.07882755,FALSE,-0.3871261,-1.307786,0.1099757,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,UP,1,1
5050519,RHOQ,23433,-0.6047631,-1.520729,0.000586599,DOWN,-0.5612065,-1.475503,0.000190897,DOWN,-0.01225661,-1.008532,0.963097,FALSE,-0.8377808,-1.787299,3.86371E-06,DOWN,-0.2698512,-1.205683,0.5567126,FALSE,-0.4248955,-1.342475,0.04327583,FALSE,-0.1594224,-1.11684,0.2841644,FALSE,-0.420266,-1.338174,0.04358385,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,3,0
5080139,PRSS3,5646,-0.9450406,-1.925243,5.33746E-06,DOWN,-0.4188752,-1.336885,0.01605949,FALSE,-0.2341582,-1.17622,0.2883071,FALSE,-0.7533891,-1.685748,0.000168254,DOWN,-0.2772056,-1.211845,0.7112721,FALSE,-0.2617875,-1.198963,0.218643,FALSE,-0.2976472,-1.229138,0.04810014,FALSE,-0.3386377,-1.264562,0.09046427,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,DOWN,2,0
5090341,LOC100133607,100133607,-0.4199746,-1.337904,0.005922217,FALSE,-0.5746879,-1.489355,2.88714E-05,DOWN,-0.1529105,-1.11181,0.4382055,FALSE,-0.5460034,-1.460035,0.005040504,DOWN,-0.3468336,-1.271766,0.4787403,FALSE,-0.00564394,-1.00392,0.9887826,FALSE,-0.2720575,-1.207529,0.0359618,FALSE,-0.4458692,-1.362135,0.01145257,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,2,0
5090554,AK2P2,339736,-0.3648727,-1.287768,0.000328057,FALSE,-0.5686183,-1.483102,3.32314E-09,DOWN,0.001479568,1.001026,0.988731,FALSE,-0.5611183,-1.475412,1.2255E-07,DOWN,-0.2499245,-1.189145,0.301736,FALSE,0.1233445,1.089257,0.5460562,FALSE,-0.04087594,-1.028738,0.4928573,FALSE,-0.4752744,-1.390182,8.55824E-06,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,2,0
5090577,LOC440895,440895,-0.1630528,-1.119654,0.207298,FALSE,-0.3152177,-1.244199,0.00200312,FALSE,-0.0253575,-1.017732,0.8528362,FALSE,-0.52406,-1.437996,6.47741E-05,DOWN,-0.1009509,-1.07248,0.8469384,FALSE,0.1127989,1.081324,0.4916231,FALSE,-0.1392669,-1.101345,0.1189891,FALSE,-0.4041247,-1.323286,0.001587396,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,1,0
5220491,VGLL4,9686,-1.07675,-2.10928,8.68806E-07,DOWN,-0.4975081,-1.411773,0.000891789,FALSE,-0.1911094,-1.141641,0.4147523,FALSE,-0.6824108,-1.604819,0.000187953,DOWN,-0.3647067,-1.28762,0.4366832,FALSE,-0.02865084,-1.020058,0.9268273,FALSE,-0.3856927,-1.306487,0.006021203,FALSE,-0.2198529,-1.164615,0.3570917,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,DOWN,2,0
5260156,LOC642489,642489,0.8263825,1.773233,3.58835E-05,UP,-0.1196907,-1.086502,0.4323002,FALSE,-0.04650095,-1.032757,0.8603939,FALSE,-0.7031069,-1.628007,0.000329361,DOWN,0.5537047,1.46785,0.2781053,FALSE,-0.4695223,-1.384651,0.06907798,FALSE,0.3492678,1.273914,0.03245565,FALSE,-0.3108804,-1.240464,0.1922279,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,UP,1,1
5260349,NGFRAP1,27018,-0.1045739,-1.075177,0.5716105,FALSE,-0.5409971,-1.454978,0.000912512,DOWN,0.3639345,1.286931,0.09773268,FALSE,-0.7232727,-1.650923,5.24013E-05,DOWN,0.1439275,1.104909,0.8382811,FALSE,-0.3160821,-1.244945,0.1521344,FALSE,0.2746641,1.209712,0.08510127,FALSE,-0.3395742,-1.265383,0.06929106,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,2,0
5270139,PEX11G,92960,-0.7359241,-1.665464,2.48548E-06,DOWN,-0.383745,-1.304724,0.000439254,FALSE,0.1077575,1.077552,0.4987104,FALSE,-0.5279307,-1.44186,2.76945E-05,DOWN,-0.02514472,-1.017582,0.9720717,FALSE,0.3310346,1.257915,0.07925332,FALSE,-0.2653921,-1.201963,0.004675785,FALSE,-0.02251877,-1.015731,0.907707,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,DOWN,2,0
5290593,GAMT,2593,-2.127352,-4.369146,5.76309E-10,DOWN,-0.7162727,-1.642932,3.86411E-06,DOWN,0.02815584,1.019708,0.876205,FALSE,-1.130187,-2.188871,6.78368E-09,DOWN,-0.4835198,-1.398151,0.3653407,FALSE,-0.3936652,-1.313727,0.09226427,FALSE,-0.2148462,-1.16058,0.0923545,FALSE,-0.4328538,-1.349901,0.0156616,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,3,0
5310132,STAP2,55620,-0.2825716,-1.216361,0.04997969,FALSE,-0.4219412,-1.339729,0.00038042,FALSE,-0.1341852,-1.097473,0.3570234,FALSE,-0.7748023,-1.710956,2.38428E-07,DOWN,0.01081389,1.007524,0.9881015,FALSE,-0.0509612,-1.035955,0.8389224,FALSE,-0.2976581,-1.229147,0.01091694,FALSE,-0.3473791,-1.272247,0.03173515,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,1,0
5310181,C17ORF68,80169,-0.5250183,-1.438952,0.000847491,DOWN,-0.636718,-1.554788,1.52647E-06,DOWN,0.1563484,1.114463,0.3631881,FALSE,-0.5448709,-1.45889,3.06789E-05,DOWN,-0.05403566,-1.038165,0.9351383,FALSE,0.05294981,1.037384,0.8325142,FALSE,-0.1155806,-1.083411,0.182969,FALSE,-0.3488414,-1.273538,0.042591,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,3,0
5310736,FAM162A,26355,-0.2557234,-1.193934,0.1337283,FALSE,-0.2726252,-1.208004,0.03756402,FALSE,0.159722,1.117072,0.5162169,FALSE,-0.6533168,-1.57278,4.01353E-05,DOWN,0.2800906,1.214271,0.5606044,FALSE,-0.2041258,-1.151988,0.2448363,FALSE,-0.03064405,-1.021468,0.8724111,FALSE,-0.1370469,-1.099652,0.5056095,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,1,0
5340097,POU3F1,5453,-0.4019071,-1.321253,0.000202822,FALSE,-0.4195055,-1.337469,2.55131E-06,FALSE,-0.01881265,-1.013125,0.8717447,FALSE,-0.5483693,-1.462432,4.00421E-08,DOWN,0.0875814,1.062587,0.8264046,FALSE,-0.2050058,-1.152691,0.1569056,FALSE,-0.2340057,-1.176096,0.000379901,FALSE,-0.2529839,-1.191669,0.01334966,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,1,0
5340132,TWF2,11344,-0.4907713,-1.405196,0.002947283,FALSE,-0.7315922,-1.660471,8.32583E-05,DOWN,-0.3019021,-1.232769,0.1631247,FALSE,-0.5442055,-1.458217,0.002747218,DOWN,-0.2327322,-1.175058,0.7201028,FALSE,-0.2063704,-1.153782,0.2949789,FALSE,-0.4560271,-1.371759,0.003485836,FALSE,-0.4185008,-1.336538,0.02163842,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,2,0
5340382,BAT3,7917,0.2139362,1.159848,0.227001,FALSE,-0.5538308,-1.467978,6.70138E-05,DOWN,-0.04904066,-1.034577,0.8224962,FALSE,-0.5348296,-1.448771,0.001011621,DOWN,-0.286185,-1.219411,0.5897072,FALSE,-0.08675794,-1.061981,0.6835757,FALSE,-0.2081884,-1.155237,0.09752754,FALSE,-0.4186085,-1.336638,0.04527375,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,2,0
5360093,SECTM1,6398,-0.2573996,-1.195322,0.0284622,FALSE,-0.4071516,-1.326065,3.35375E-06,FALSE,-0.1221272,-1.088338,0.1791819,FALSE,-0.608405,-1.524573,1.53386E-08,DOWN,-0.03088181,-1.021636,0.9531323,FALSE,-0.06780688,-1.048122,0.6282977,FALSE,-0.1749462,-1.128922,0.009221445,FALSE,-0.3808782,-1.302134,0.000405154,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,1,0
5360553,ECH1,1891,-1.394814,-2.629547,4.13882E-08,DOWN,-0.6960975,-1.620116,1.23721E-05,DOWN,-0.06268946,-1.044411,0.8034148,FALSE,-1.268136,-2.408502,2.24749E-07,DOWN,-0.1699571,-1.125025,0.7917954,FALSE,-0.3656219,-1.288437,0.07976253,FALSE,-0.2089828,-1.155873,0.1795177,FALSE,-0.43781,-1.354547,0.03041481,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,3,0
5390411,PHPT1,29085,-0.5936186,-1.509027,0.000654199,DOWN,0.08790966,1.062829,0.5632371,FALSE,0.1420916,1.103504,0.5383084,FALSE,-0.6520401,-1.571389,0.000421388,DOWN,0.1060169,1.076253,0.8667537,FALSE,-0.03197373,-1.02241,0.9283922,FALSE,0.3586669,1.282241,0.02521773,FALSE,-0.1071625,-1.077108,0.6291791,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,DOWN,2,0
5390682,GPR108,56927,-0.5055186,-1.419634,0.001940566,DOWN,-0.3778478,-1.299402,0.000527857,FALSE,-0.1975132,-1.14672,0.1124754,FALSE,-0.710617,-1.636504,3.79461E-07,DOWN,-0.08027199,-1.057217,0.9044682,FALSE,-0.2343415,-1.17637,0.119914,FALSE,-0.2170363,-1.162343,0.03025699,FALSE,-0.3768301,-1.298486,0.004399744,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,DOWN,2,0
5390685,LOC643433,643433,-0.9893307,-1.985264,1.19264E-06,DOWN,-0.4248675,-1.342449,0.004812665,FALSE,-0.1182318,-1.085404,0.6583507,FALSE,-0.5561897,-1.470381,0.006782212,DOWN,-0.244316,-1.184531,0.6918152,FALSE,0.04002443,1.028131,0.9231374,FALSE,-0.3771994,-1.298818,0.02180848,FALSE,-0.2702357,-1.206005,0.2853469,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,DOWN,2,0
5420014,DGCR6L,85359,-1.276961,-2.42328,9.82112E-08,DOWN,-0.7086817,-1.63431,3.85683E-05,DOWN,0.1554153,1.113742,0.4363537,FALSE,-0.757868,-1.69099,1.01091E-05,DOWN,-0.395813,-1.315684,0.4681105,FALSE,-0.03092345,-1.021666,0.9229142,FALSE,-0.106528,-1.076634,0.3900428,FALSE,-0.3369502,-1.263084,0.1299408,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,3,0
